# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
37,Drama Romance KoreanDrama Melodrama,Sbs,8.31,PG-13,Endless Love,JungKyungHo HwangJungEum RyuSooYoung SeoHyoRim ChaInPyo BaeMinHee ShinEunJung LeeYongYi JunSoMin ChoiSungGook HamEunJung KimMinKyo JungWoongIn KimJoon JungDongHwan DoKiSuk ShimHyeJin ImJooEun ChoiRyung LeeSeungHyung LeeYoungE KimMinYoung ChoiJiNa YoonSungHyun LeeJungSung LeeWonJae HanYeoWool BaeMinSoo LeeDongShin LeeJaeHoon JiJooYun,LeeHyeonJik,NaYeonSook
16,Comedy Drama KoreanDrama,Kbs,8.92,PG-13,Master of Study,KimSooRo BaeDoona LeeHyunWoo OhYoonAh YooSeungHo ParkJiyeon GoAhSung ByunHeeBong ShimHyungTak,YooHyunKi,NorifusaMita YoonKyungAh
16,Romance KoreanDrama Comedy Drama,Mbc,9.15,PG-13,Couple Fantasy,KimKwangGyu HanYeSeul OhJiHo ParkHanByul KimSungMin,KimSangHo,HongJungEun HongMiRan
16,KoreanDrama Melodrama Romance Drama,Mbc,9.22,PG-13,Star In My Heart,ChoiJinShil ChaInPyo JeonDoYeon AhnJaeWook,JinsikLee ChanghanLee,KihoKim LeeSunMi
24,KoreanDrama Family&Kids Drama,Mbc,9.53,PG-13,Mama,HongJongHyun MoonJungHee JungJoonHo SongYoonAh JoDukHyun SonSungYoon KimHyunKyoon ParkAhIn ParkHaYoung JunSooKyung ChoiSongHyun JangSeoWon ChoiJongHwan KimHyungBum ParkJungSoo JungSooYoung LeeHeeDo JungJaeSoon JoMinAh KimJungWook JunJinSeo,KimSangHyub,YooYoonKyung
16,Comedy Romance KoreanDrama Drama IdolDrama,Jtbc,9.2,PG-13,Ms. Temper & Nam Jung Gi,YoonSangHyun LeeYoWon Chansung SongJaeHee KwonHyunSang HwangBoRa YooJaeMyung KimSunYoung(1976) ImHaRyong YeonJungHoon SonJongHak,LeeHyeongMin,JooHyun
16,IdolDrama Action&Adventure KoreanDrama Comedy Crime&Mystery Drama,Ocn,8.54,PG-13,Neighborhood Hero,ParkShiHoo LeeSooHyuk JoSungHa KwonYuri YoonTaeYoung JungManSik ChoiYoonSo JiIlJoo SongJaeHo KangKyungHun JinKyung KimBoMi LeeChulMin AhnSukHwan,KwakJungHwan,JangMinSuk
18,Romance Drama KoreanDrama,Mbc,8.14,PG-13,First Love of a Royal Prince,KimNamJin SungYuri ChaTaeHyun JinJaeYoung JenniferLee LeeDeokHwa,LeeGwanHee,Network:MBC
21,KoreanDrama Romance Drama Melodrama,Sbs,8.92,PG-13,Midas,JangHyuk KimHeeAe NoMinWoo LeeMinJung ChoiJungWoo JungSukWon YeoHoMin KangKyungHun HanYooYi LeeHaeYoung KimSungKyum RickyKim YoonJeMoon KimByungGi KimSungOh ParkHyukKwon JangWonYoung BaekSeungHyun KimKyuJin LeeSangYeob LeeSunHo YangJinWoo ChunHoJin ShinSeungHwan LeeDeokHwa,KangShinHyo LeeChangMin,ChoiWanKyu
16,Sci-Fi&Fantasy Comedy Romance Action&Adventure KoreanDrama,Kbs,8.65,PG-13,Manhole,KimJaejoong Uee Baro JungHyeSung,ShinJaeYoung,ShinJaeYoung
33,Reality VarietyShow Entertainment,Kbs,9.46,PG-13,Sister's Slam Dunk,MinHyoRin Jessi RaMiRan KimSook HongJinKyung,[],[]
3,Music K-Pop Entertainment,Kbs,9.43,PG-13,2018 KBS Song Festival,BTS TheBoyz WJSN KimYeonJa CelebFive Norazo NUESTW Lovelyz RedVelvet RoyKim MOMOLAND VIXX Sunmi Apink (G)I-DLE GFRIEND OhMyGirl YongJunhyung Chungha HwangChiYeol 10cm AOA BTOB EXO GOT7 MONSTAX NCT127 SEVENTEEN TWICE WannaOne Jin Dahyun Chanyeol,[],[]
6,Comedy KoreanDrama Romance WebDrama IdolDrama Drama,Kbs,8.77,PG-13,Choco Bank,Kai ParkEunBin YeonJunSuk,JungJungHwa,WooSooJin
16,Action&Adventure Crime&Mystery Drama KoreanDrama,Mbc,9.56,PG-13,Two Weeks,LeeJoonGi ParkHaSun RyuSooYoung KimSoYeon ChunHoJin AhnSeHa ImSeMi UhmHyoSup AhnYongJoon JoMinKi KimHyeOk KimJaeMan YoonHeeSuk ParkHaNa JungInKi KangHaNeul SongJaeRim KimYoungChoon ParkJooHyung JoJungEun LeeChaeMi,SonHyeongSeok ChoiJungKyu,SoHyeonKyeong
20,Comedy KoreanDrama Drama Romance,Sbs,9.44,PG-13,City Hall,ChaSeungWon ChooSangMi LeeHyungChul KimSunAh ShinJungGeun YangJaeSung ParkJooAh YoonSeAh ChoiSangHoon KimJinSeong KimDongGyoon KimSungOh YumDongHun MinJoonHyun NamHyunJoo ChaHwaYun JungSooYoung LeeJoonHyuk(1984) ChoiIlHwa,ShinWooCheol,KimEunSook
24,Entertainment VarietyShow Music,Sbs,8.71,PG-13,Fantastic Duo 2,JunHyunMoo,[],[]
12,Drama Family&Kids KoreanDrama Women IdolDrama Comedy Melodrama Romance,Kbs,8.81,PG-13,The Virtual Bride,KimDasom RyuSooYoung GoDooShim KiTaeYoung SonEunSeo,LeeDeokGun ParkManYoung,MoonSunHee
4,Drama KoreanDrama Romance Comedy,Mbc,9.04,PG-13,You Drive Me Crazy,LeeYooYoung KimSeonHo SungJoo,HyunSolIp,ParkMiRyeong
8,IdolDrama WebDrama Sports KoreanDrama,,9.02,PG-13,Matching! Boys Archery,SeoJiHoon Kei(1995) BaekChulMin KimChangHwan JoJaeYoon,[],[]
17,Comedy Romance Drama KoreanDrama,Mbc,8.3,PG-13,Country Princess,ShinSungWoo BaeDoona KangDongWon KimYooMi KimHaeSook KimSungKyum,KimJinMan,BaeYooMi
20,Comedy Drama Romance KoreanDrama,Mbc,8.65,PG-13,Miss Korea,LeeSungMin GoSungHee LeeSunGyun LeeYeonHee LeeKiWoo MoonJiIn JangWonYoung LeeMiSook OhJungSe KangTaeOh HeoTaeHee KimYeWon HaYunJoo GoInBum JangYong ParkHaNa HongJiMin ChoiJaeHwan ImYeJin SongSunMi JungKyuSoo JungSukYong JoSangKi BaekBongKi,KwonSeokJang,SeoSookHyang
27,VarietyShow Music K-Pop Entertainment,Kbs,9.42,PG-13,Yu Huiyeol’s Sketchbook,YuHuiYeol,[],[]
20,KoreanDrama Drama Melodrama,Sbs,8.09,PG-13,Temptation,KwonSangWoo ParkHaSun LeeJungJin ChoiJiWoo LeeJungShin JoHwiJoon KimHyungBum KimSoYoung HongYeoJin ChoiIlHwa JoMiRyung JungHyeSun KimSungKyum AhnSeHa YoonAhJung ChoiHyun JooJinMo(1958),ParkYoungSoo,HanJiHoon
74,Entertainment Music VarietyShow,Sbs,8.89,PG-13,SBS Inkigayo,Mingyu JungChaeYeon SongKang,[],[]
16,Action&Adventure Crime&Mystery KoreanDrama Drama,Tvn,9.45,PG-13,Pied Piper,ShinHaKyun JoYoonHee YooJoonSang JeonGookHwan ChoiWonHong JoJaeYoon LeeJungEun KwakDongYeon,KimHongSun,RyooYongJae
149,Melodrama Romance KoreanDrama Drama,Mbc,8.28,PG-13,Pink Lipstick,ParkKwangHyun ParkEunHye LeeJooHyun SeoYooJung MoonJiYoon,ChoiChangWook,SeoHyunJoo
16,KoreanDrama Drama Romance Comedy,Kbs,8.31,PG-13,AD Genius Lee TaeBaek,JoHyunJae ParkHaSun JinGoo HanChaeYoung HanSunHwa JangYong JungYoungSook LeeDaeRo ChoiJungWoo ShimHyungTak WangSukHyun LeeDaeYeon HongJiMin LeeJungGil BangEunHee ShinSeungHwan LeeHaeYoung YooInYoung KangSungJin AhYoung GoChangSuk KwakHeeSung,ParkKiHo LeeSoYeon,SulJoonSuk
24,Romance Action&Adventure Drama KoreanDrama,Mbc,8.62,PG-13,The Return of Iljimae,KimMinJong JungHyeYoung JungIlWoo YoonJinSeo KangNamGil ParkChulMin ParkGeunHyung SandaraPark LeeHyunWoo SongJiIn LeeKyeIn(Yi,HwangInRoe KimDoHyung,KimKwangSik KoWooYeong
14,Melodrama Romance Action&Adventure KoreanDrama Costume&Period Drama,Mbc,8.74,PG-13,Damo,KimMinJoon HaJiWon LeeSeoJin KwonOhJoong JungWook JungMinAh JunInTaek ShinSeungHwan LeeMoonShik ParkYoungGyu ChaeYoungIn NoHyunHee KwonYongWoon YoonMoonSik SeoBumShik JungHoKeun JoJaeHyuk,LeeJaeKyu,JungHyungSoo
20,Crime&Mystery KoreanDrama Thriller&Suspense Action&Adventure,Sbs,8.43,PG-13,Mrs. Cop 2,KimSungRyung KimMinJong KimBum SonDambi ImSeulong,YuInSik KimJungHyun,HwangJooHa
16,Romance KoreanDrama Drama,Mbc,8.95,PG-13,"Still, Marry Me",LeePilMo ParkJinHee KimBum UhmJiWon WangBitNa ChoiChulHo ParkJiYoung,KimMinSik,KimInYoung
16,Drama KoreanDrama Romance Melodrama,Sbs,8.6,PG-13,Robber,JangHyuk LeeDaHae KimHwanHee KimHaeSook HongKyungIn KimJungTae,YuInSik,KimKyuWan
16,Crime&Mystery Drama KoreanDrama Action&Adventure Thriller&Suspense,Tvn,8.97,PG-13,Hidden Identity,KimBum ParkSungWoong YoonSoYi LeeWonJong KimTaeHoon ImHyunSung KimMinJoon KangSungJin LeeKyungYoung,KimJungMin,KangHyunSung
8,Sci-Fi&Fantasy Comedy Drama KoreanDrama,Mbc,9.26,PG-13,Spring Turns to Spring,UhmJiWon LeeYooRi ChoiByungMo LeeJongHyuk KimKwangGyu SonEunSeo LeeSeoYeon YooJungWoo HeoTaeHee GeumChaeAn SaKang AhnSeHa KimNamHee OhYoungSil JungHanHun KimJungPal MiRam,KimSangHo,LeeHyeSun
50,KoreanDrama Drama,Mbc,8.16,PG-13,Flames of Desire,JoMinKi KimYooJung YooSeungHo ShinEunKyung SeoWoo,BaekHoMin,JungHaYeon
16,Romance KoreanDrama Family&Kids Drama,Mbc,9.09,PG-13,My Little Baby,OhJiHo LeeSooKyung KimMinJae(1996) SonJiHyun(1990) HongEunTaek JungSooYoung,HanChulSoo,KimYoonHee
16,Drama KoreanDrama Romance Melodrama,Mbc,8.97,PG-13,What's Up Fox?,ChunJungMyung GoJunHee JoYunWoo GoHyunJung AhnSunYoung,KwonSukJang,KimDoWoo
4,KoreanDrama Crime&Mystery Drama,Kbs,9.41,PG-13,Naked Fireman,LeeJoonHyuk(1984) JungInSun SeoJeongYeon LeeWonJong JoHeeBong,ParkJinSuk,YooJungHee
16,Romance Drama KoreanDrama,Mbc,9.04,PG-13,The Last Scandal of My Life,JungJoonHo ChoiJinShil ByunJungSoo JungWoongIn HwangJungEum,LeeTaeGon,MoonHeeJung
9,Entertainment Travel VarietyShow Reality,SbsPlus,8.88,PG-13,Pets GO! Doggy Trip,KangYeWon MoonJungHee HaIl,[],[]
12,Romance KoreanDrama Comedy Drama,Dramax Umax,6.46,PG-13,Single Wife,UhmHyunKyung KwakHeeSung SungHyuk Yuna YoonYeHee ChoSunMook KwonSungMin,JungYoonSoo,LeeInHye
1223,Entertainment,ArirangTv,8.53,G,Showbiz Korea,JasperCho LinaKwon,[],[]
30,VarietyShow Entertainment Travel,Kbs,8.09,PG-13,Battle Trip,LeeHwiJae KimSook SungSiKyung,[],[]
20,Romance Drama KoreanDrama,Mbc,8.23,PG-13,Hotelier,KimSeungWoo SongYoonAh BaeYongJoon SongHyeKyo,[],[]
2,K-Pop Music Entertainment,Mbc,9.15,PG-13,2018 MBC Music Festival,BTS Apink BTOB EXO GOT7 iKON MONSTAX NCTDream StrayKids TheBoyz TWICE WannaOne WINNER GoldenChild gugudan Norazo TVXQ Lovelyz RedVelvet MAMAMOO MOMOLAND Vibe BaekJiYoung BEN Bolbbalgan4 Bizzy VIXX Sunmi SunwooJungAh SEVENTEEN (G)I-DLE GFRIEND OhMyGirl WJSN YoonMiRae TigerJK HongJinYoung HwanHee NohHongChul Yoona ChoiMinho ChaEunWoo,[],[]
16,Sports KoreanDrama Drama,Mbc,7.44,PG-13,Triple,YoonKyeSang MinHyoRin LeeJungJae LeeHaNa LeeSunGyun SongJoongKi KimByungChoon KimChangWan KimYoungKwang LeeSungMin KimSangHo ParkSoHyun JungJiSoon RyuSungHoon KangJiHoo KimHyeJung,LeeYoonJung,LeeJungA OhSuJin
6,KoreanDrama WebDrama,NaverTv,7.5,PG-13,Love in Memory,OhHaYoung GoYoon SonSeungKook HwangSoHee JungEunHye ImYoungSeo,[],[]
6,IdolDrama WebDrama Romance KoreanDrama,,8.56,PG-13,Special Laws of Romance,KimMinKyu ParkChorong RyuJin Hyuk,[],[]
4,Entertainment VarietyShow Sports,Mbc,8.98,PG-13,2018 Idol Star Athletics Champio...,TWICE WannaOne CLC (G)I-DLE RedVelvet NCT StrayKids SEVENTEEN VIXX gugudan TheBoyz MXM BLANC7 Astro JunHyunMoo Nayeon Leeteuk,[],[]
3,K-Pop Entertainment Music,SbsMtv,6.6,PG-13,2018 Soribada Best K-Music Awards,"""KimTaehyung(BTSsV)"" RM Jimin Jin J-Hope Suga Jungkook KangDaniel TWICE MAMAMOO MONSTAX ""Jimin(AOAs)"" ""KwonMina(AoAsMinA)"" Nancy Seolhyun NCT127 BTS",[],[]
32,Action&Adventure Romance Drama KoreanDrama,Mbc,8.66,PG-13,The Duo,ChunJungMyung SeoHyunJin LeeSangYoon HanJiHye AhnYunHong LeeMoonShik RaMiRan SeoYiSook ChoiWooShik KimYoonSeo JungChan KimKiBang JungHanHun YoonYooSun KangShinIl KwonOhJoong KimYongHee ImHyunShik JinSeYeon JungInKi LeeKiYoung LeeSeolAh,ImTaeWoo KimKeunHong,KimWoonGyung
6,KoreanDrama WebDrama,NaverTv,7.48,PG-13,Love in Time,OhHaYoung GoYoon HwangSoHee JungEunHye KimTaeMin ImYoungSeo,HwangKyungSung,HwangKyungSung
56,KoreanDrama Family&Kids Drama,Mbc,8.82,PG-13,My Life's Golden Age,KimJiHan MoonSoRi ShinSungRok LeeSoYeon LeeJongWon ParkGeunHyung KimHyeOk JangYong LeeTaeIm,KimHyungSuk,SoHyeonKyeong
18,VarietyShow,NaverTv,9.59,PG-13,Photo People in Tokyo,KimJaejoong LeeTaeHwan YooSeonHo Woohyun LimYoungMin JoSeHo,[],[]
18,Crime&Mystery Drama KoreanDrama Action&Adventure,Sbs,9.25,PG-13,Mrs. Cop,KimHeeAe SonHoJun KimMinJong LeeDaHee ShinSoYul LeeGiKwang JiSeungHyun,YuInSik AhnGilHo,HwangJooHa
12,Beauty Lifestyle&Variety Reality VarietyShow,OnStyle,9.42,PG-13,Song Ji Hyo's Beautiful Life,SongJiHyo KwonHyukSoo GooJaeYee Yeonwoo,[],[]
6,IdolDrama WebDrama KoreanDrama,,8.05,PG-13,What’s With Money?,N JungDaBin(2000) LeeHongbin Chanmi ChoiSooHan,Writer:ParkSunJae,ParkSunJae
20,KoreanDrama Romance Drama,Sbs,8.97,PG-13,"Take Care of Us, Captain",JiJinHee KuHyeSun LeeChunHee YooSun LeeAhHyun KimJinGeun ImSungUhn LeeHwiHyang KalSoWon KimChangWan Clara SeanDulake ParkEunSuk YangOhnYoo ChoiIlHwa KangNamGil,JooDongMin,JungNaMyung LeeJaeYeon
13,Women KoreanDrama Drama,EChannel,8.45,PG-13,The Empress,KangJiSub JangShinYoung ChoiPhillip,ChoiDoHoon,RyoKurashina ChoiYoonJung
2,K-Pop Music Entertainment,Sbs,9.44,PG-13,2018 SBS Gayo Daejeon_Music Fest...,BTS EXO TWICE BLACKPINK iKON MAMAMOO MOMOLAND GFRIEND GOT7 WannaOne RedVelvet WINNER Apink Sunmi MONSTAX BTOB NCT SEVENTEEN JunHyunMoo JoBoAh,[],[]
16,Romance KoreanDrama Comedy Drama,Mbc,9.01,PG-13,Attic Cat,BongTaeGyu ChoiJungYoon LeeHyunWoo(1966) JungDaBin KimRaeWon KangBooJa JinTaeHyun JangYong KimChangSook SuhHyun ChaJooOk KimJaOk KimMuSaeng,KimSaHyeon,KuSunKyung MinHyoJung
17,Crime&Mystery Drama KoreanDrama Sci-Fi&Fantasy Thriller&Suspense,Sbs,9.26,PG-13,God’s Gift - 14 Days,Baro LeeBoYoung JungGyuWoon ChoSeungWoo JooJinMo(1958) JungEunPyo ShinGoo YunJeWook JungHyeSun KimYooBin HanSunHwa NoMinWoo KangShinIl KimTaeWoo AhnSeHa,LeeDongHoon,ChoiRan
32,Drama KoreanDrama Melodrama,Mbc,7.32,PG-13,Hold Me Tight,HanHyeJin YoonSangHyun YooInYoung KimTaeHoon ChoiIlHwa LeeMiDo LeeNaYoon HanKyuWon SungRyung GongJungHwan HeoTaeHee,JungJiin,JungHayeon
8,Drama KoreanDrama Thriller&Suspense Crime&Mystery,Kbs,9.59,PG-13,KBS Drama Special: White Christmas,BaekSungHyun KimSangKyung LeeSooHyuk KimYoungKwang HongJongHyun KimWooBin SungJoon Esom KwakJungWook JungSukWon LeeEl,[],[]
16,Horror&Supernatural KoreanDrama Drama Costume&Period,Kbs,8.63,PG-13,Grudge: The Revolt of Gumiho,JangHyunSung KimYooJung LeeTaeRi HanDaGam SeoShinAe SeoJunYoung JungEunPyo ChunHoJin,LeeGunJoon,OhSunHyung JungDoYoon
2,KoreanDrama WebDrama IdolDrama,NaverTv,8.41,PG-13,Love Cells 1,KimYooJung ParkSunHo SonJiHyun(1990) BaekSungHyun KimWooBin,KimYongWan,ChaHyunJin
32,Drama KoreanDrama Crime&Mystery,Sbs,8.91,PG-13,Distorted,YooJoonSang UhmJiWon NamgoongMin JeonHyeBin,LeeJungHeum,KimHyunJung
76,Music Entertainment VarietyShow K-Pop,Kbs,9.28,PG-13,Music Bank K-Chart,Kei(1995) ChoiWonMyeong,[],[]
12,Comedy KoreanDrama Romance Drama,Jtbc,9.2,PG-13,My Wife Is Having an Affair This...,LeeSunGyun SongJiHyo YeJiWon KimHeeWon BoA LeeSangYeob,KimSukYoon,LeeNamKyu KimHyoShin LeeYeRim
17,WebDrama Drama KoreanDrama Romance Comedy,,6.9,PG-13,Traces of the Hand,RyuHwayoung ShinJaeHa,[],[]
16,KoreanDrama Drama Thriller&Suspense,Sbs,9.41,PG-13,Wanted,UhmTaeWoong KimAhJoong JiHyunWoo ParkHaeJoon LeeSeungJoon ParkHyoJoo KimSunYoung(1976) Hyosung LeeMoonShik ShinJaeHa LeeJaeKyoon,ParkYongSoon,HanJiWan
50,KoreanDrama Family&Kids Drama,Mbc,8.7,PG-13,Dandelion Family,YooDongGeun SongSunMi LeeYoonJi YangMiKyung JungWoo,ImTaeWoo,KimJungSoo
16,VarietyShow Entertainment Comedy Reality,Kbs,8.98,PG-13,Sister's Slam Dunk Season 2,KimSook KangYeWon HongJinKyung HanChaeYoung GongMinJi JeonSoMi HongJinYoung,[],[]
2,Drama Entertainment,Mbc,8.88,PG-13,2018 MBC Drama Awards,SoJiSub KimSunAh JungYuMi(1984) JungJaeYoung ShinHaKyun SoYooJin YeonJungHoon ChaeSiRa LeeYooRi KimKangWoo JangKiYong JungInSun WooDoHwan MoonGaYoung LeeKyuHan ParkJoonGeum JungSangHoon JoBoAh KangBooJa HeoJoonHo RyuHanBi ShinEunSoo WangSukHyun LeeNaYoon KimGunWoo(2007) OckYeRin JoYeRin(2008) KangKiYoung KimJaekyung JeonNoMin JungHyeYoung OhSeungAh LeeSeol KimKyungNam LeeJunyoung GFRIEND Seunghee(OhMyGirl) Muzie Seohyun KimYongMan,[],[]
24,Reality VarietyShow Entertainment,Mbc,7.51,PG-13,Real Men,HeoKyungHwan Jackson BamBam JoJaeYoon RyuSeungSoo,KimMinjong KimMyungjin ImKyungsik,
20,Drama Romance KoreanDrama Melodrama Telenovelas,Sbs,8.82,PG-13,A Word From Warm Heart,JiJinHee KimJiSoo ParkSeoJoon HanHyeJin LeeSangWoo KimHyeNa YoonJongHwa,ChoiHyeongHun,HaMyungHee
23,Romance Drama KoreanDrama MedicalDrama,Mbc,8.71,PG-13,New Heart,JiSung KimMinJung JoJaeHyun LeeJiHoon(1979) JangHyunSung SungDongIl ParkChulMin JungDongHwan ShinDongMi LeeKiYoung JungHoKeun,ParkHongKyun LeeMinWoo,HwangEunKyung
63,K-Pop Entertainment Music VarietyShow,Mbc,8.88,PG-13,Show! Music Core,KangMina MarkLee,[],[]
26,Romance Drama KoreanDrama,Mbc,8.89,PG-13,Phoenix,LeeSeoJin LeeEunJoo EricMun JungHyeYoung HanInSoo LeeKyungJin ParkGeunHyung KimByungSe KimBinWoo LeeYooJin,JianqiHuo,Producer:
16,KoreanDrama Drama Romance Crime&Mystery,Kbs,8.91,PG-13,The Partner,ChoiChulHo HoneyLee LeeDongWook KimHyunJoo ChoiSooRin KangKyungHun LeeWonJong SongJaeHo LeeJungGil ShinYi KimKapSoo KimDongWook KimSeungWook GaDeukHee ParkChulMin NamDaReum JungYoonSuk KimShiHyang NohTaeYub,HwangUiKyung KimWonSuk,JoJungJoo YuMiKyeong
31,Romance KoreanDrama Comedy Drama,Mbc,8.93,PG-13,Queen of Reversals,JungJoonHo KimNamJoo ParkShiHoo ChaeJungAn HaYooMi KangRaeYun KimYongGun KimChangWan KimYongHee YangJinWoo ChoiJungWoo JungSooYoung ChoiMin KimSeungWoo ChoiYoonYoung GaDeukHee OhNaRa YooJiIn ParkJungSoo ShinSooYun OhSooMin KimHyeJung HanYeoWoon YooTaeWoong,KimNamWon JungDaeYoon,ParkJiEun
20,Romance KoreanDrama Drama,ChannelA,9.13,PG-13,Immortal Classic,HanJaeSuk HoneyLee GoYoonHoo ParkSunYoung ImYeJin GoDooShim ShinSeungHwan BaekYoonShik,JangHyungIl KimSangRae,KimShinHye
16,KoreanDrama Drama,Mbc,7.87,PG-13,A New Leaf,KimJiHan ParkMinYoung KimMyungMin ChaeJungAn KimSangJoong LeeByungJoon KimYoonSeo LeeMinhyuk ImSeungDae OhJungSe GoInBum ChoiIlHwa KimYoungHoon AhnSunYoung LeeJooYeon JungKyuSoo KimSeoHyung LeeHanWi JungHanYong KimSuhKyung LeeJungHun ParkJungWoo KimMinChan KimJungWook ParkYoungJi,ParkJaeBum OhHyunJong,ChoiHeeRa
18,Romance KoreanDrama Drama,Mbc,8.08,PG-13,Secret,RyuShiWon KimHaNeul KimMinJong HaJiWon LeeAhHyun KimHyoJin LeeHwiHyang,SahyeonKim,JungYooGyung
8,IdolDrama WebDrama Horror&Supernatural Romance Sci-Fi&Fantasy KoreanDrama,Mbc,9.09,PG-13,Midnight's Girl,NamTaeHyun SeoMinJi,LeeChulMin,YoonJin
2,Drama Entertainment,Kbs,8.64,PG-13,2018 KBS Drama Awards,YooDongGeun KimYoungMin JangMiHee ChaHwaYun ChoiSooJong ChaTaeHyun RaMiRan SeoKangJoon BaekJinHee DanielChoi JangDongGun GongSeungYeon KimMyungMin BaeDoona LeeJangWoo Uee JinKyung ParkHyungSik HanJiHye LeeSangWoo ParkHaNa LeeIlHwa LeeSeol JangDongYoon YoonPark KimHyunSook YoonJinYi KimWonHae InGyoJin ParkSeWan SeolInAh ParkSungHoon KimKwon KimHwanHee NamDaReum Hyolyn KimMyungHoon JunHyunMoo Uee,[],[]
6,WebDrama Romance KoreanDrama Drama,,8.67,PG-13,Romance Blue,ParkMinWoo KimJiAn SunHoJin,KimDongHyun,KimDongHyun
16,KoreanDrama Drama,Mbc,7.92,PG-13,Cinderella Man,KwonSangWoo Yoona SongChangEui HanDaGam JungWoo,YuJeongJun KimSangHyub,JoYoonYoung
6,IdolDrama WebDrama Romance Sci-Fi&Fantasy,NaverTvCast ConversionTv,8.35,PG-13,109 Strange Things,JungChaeYeon ChoiTaeJoon SongTaeWoo JoSeungHee LeeSaem KimTaeYoon(1985),ParkSunJae,ParkSunJae
2,Entertainment VarietyShow Sports,Mbc,7.98,PG-13,2016 Idol Star Athletics Champio...,"KimDongJun Kei(1995) YoonDooJoon YoonBomi Hani Jin Jimin Jungkook J-Hope Ken ""KimTaehyung(BTSsV)"" RM Suga SeoEunKwang YookSungjae Jinyoung(GOT7) JB Ravi(ofVIXX) Jackson Ken Jooheon Dahyun Tzuyu Nayeon JungEunJi Jinyoung(B1A4) JunHyunMoo Kwanghee Hyeri Leeteuk",[],[]
1,Entertainment VarietyShow,Sbs,8.82,PG-13,God’s Workplace,Jimin J-Hope KimKwangGyu ShinHyunJoon LeeSooGeun JunHyunMoo KimJongMin JohnPark BTS,[],[]
2,Music Melodrama Drama KoreanDrama IdolDrama Romance,Kbs,9.69,PG-13,to. Jenny,JungChaeYeon KimSungCheol ParkMiSun YangIkJoon NC.A ChoiYuRi LeeSangYi JoKwanWoo NamTaeBoo,ParkJinWoo,LeeJungHwa
6,KoreanDrama IdolDrama WebDrama Sci-Fi&Fantasy Romance,,8.63,PG-13,I Am,ParkSeonWoo JungChaeYeon,HwangKyungSung,HwangKyungSung
2,Sports Entertainment VarietyShow,Mbc,8.0,PG-13,2017 Idol Star Athletics Champio...,"Suho Nayeon Baro Seolhyun Jinyoung(B1A4) Suga RM J-Hope Jin Jungkook Jimin ""KimTaehyung(BTSsV)"" Kei(1995) KimSejeong Jooheon Ken Tzuyu Ravi(ofVIXX) Jaehyun(ofNCT127) Dahyun LeeSooGeun JungEunJi JunHyunMoo",[],[]
18,IdolDrama Drama KoreanDrama,,7.2,PG-13,Swan,YuXiaoTong NamGyuRi Fei(MissA) SongWonSeok KimSooRo KimSooRo YeonJungHoon,[],[]
17,Action&Adventure KoreanDrama Crime&Mystery Drama,Mbc,9.14,PG-13,When It's at Night,LeeDongGun KimSunAh LeeJooHyun KimJungHwa KimHyungBum KimSeungWook KimHyangGi KimYongGun KimByungOk JoHeeBong KimKapSoo ParkKiWoong JunWonJoo ChoiJooBong KiJooBong ParkYoungJi LeeYoungHoo,SonHyeongSeok,YoonEunKyung KimEunHee
20,Drama Romance Thriller&Suspense KoreanDrama Crime&Mystery,Kbs,8.64,PG-13,Golden Cross,KimKangWoo LeeSiYoung UhmKiJoon HanDaGam SeoMinJi,HongSeokKu KimJongYeon,YooHyunMi
1242,Entertainment Lifestyle&Variety Music VarietyShow,,8.82,G,Pops in Seoul,EddyOh Nancy,[],[]
16,Romance KoreanDrama Drama,Mbc,9.05,PG-13,Into the Sunlight,ChaTaeHyun KimHaNeul JangHyuk KimHyunJoo ParkGeunHyung SunwooYongNyeo,ParkSungSoo,LeeSunMi KimKiHo
16,KoreanDrama Drama,Mbc,7.64,PG-13,One Fine Day,GongYoo SungYuri NamgoongMin LeeYeonHee,LeeYoonKi,AsukoTaira ParkEunYoung
2,Entertainment VarietyShow Food&Cooking,Mbc,8.65,PG-13,Idol King of Cooking,Jin Suho BaekHyun(EXO) YookSungjae Kwanghee Fei(MissA) Ravi(ofVIXX) N Ken LeeHongbin Dahyun DinDin Hyejeong Kangnam Soyou SeoEunKwang KimSungJoo BTS,[],[]
38,VarietyShow Entertainment,Sbs,8.82,PG-13,E-news Exclusive,KimGura ParkSunYoung(1982),[],[]
12,VarietyShow Entertainment Travel,Kbs,9.72,PG-13,Where On Earth??,JoSeHo JiJinHee ChaTaeHyun BaeJungNam,YooHoJin,
16,Comedy Drama Romance IdolDrama KoreanDrama Melodrama,Kbs,7.8,PG-13,Marry Him If You Dare,JungYongHwa YoonEunHye OhJungSe HanChaeAh LeeDongGun LeeMiDo ShinBoRa AhnSeHa,KwonGyeHong YooJongSun,HongJinAh
16,Drama KoreanDrama Romance Comedy,Mbc,8.86,PG-13,9 End 2 Outs,LeeTaeSung SooAe LeeJungJin HwangJiHyun Yoona LeeSangWoo LeeHeeDo,HanChulSoo ChoiSungBum,YeoJina
12,Entertainment K-Pop VarietyShow,SbsPlus,9.25,PG-13,School Attack 2018,MONSTAX NCT127 NUESTW MOMOLAND PRISTINV EunJiWon SonDongWoon JooE,[],[]
