# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
32,"['7g', '26g', '9g', '23g']",SBS,9.18,PG-13,Secret Mother,"['Song Yoon Ah', 'Kim So Yeon', 'Kim Tae Woo', 'Song Jae Rim', 'Cha Hwa Yun', 'Oh Yeon Ah', 'Seo Young Hee', 'Min Sung Wook', 'Kim Byung Ok']",Park Yong-Soon,Hwang Ye-Jin
8,"['1038g', '1045g', '18g', '23g']",,8.63,PG-13,Hot and Sweet,"['Choi Min Hwan', 'Yuna']",[],[]
16,"['9g', '23g', '7g', '26g']",KBS,8.82,PG-13,Queen of Mystery 2,"['Kwon Sang Woo', 'Choi Kang Hee', 'Park Byung Eun', 'Lee Da Hee', 'Kim Jong Soo', 'Kim Min Sang (1968)', 'Hong Ki Joon', 'Kim Won Hae', 'Jang Yoo Sang', 'Kim Hyun Sook', 'Kim Tae Woo', 'Min Sung Wook', 'Oh Min Seok', 'DinDin']",Choi Yoon-Suk,Lee Sung-Min
16,"['23g', '7g', '9g', '18g']",tvN,8.64,PG-13,My Secret Hotel,"['Kim Ji Han', 'Yoo In Na', 'Choi Jung Won', 'Lee Young Eun', 'Namgoong Min', 'Hwang So Hee', 'Choi Tae Hwan', 'Kim Bo Mi', 'Choi Jung Woo', 'Kim Dong Gyoon', 'Uhm Soo Jung', 'Ha Yun Joo', 'Ahn Kil Kang']",Hong Jong-Chan,"Kim Ye-Ri (ep.1-4), Kim Do-Hyun (ep.5-16)"
16,"['23g', '18g', '9g']",MBC,9.15,PG-13,Woman With a Suitcase,"['Choi Ji Woo', 'Joo Jin Mo', 'Lee Joon', 'Jeon Hye Bin', 'Choi Tae Hwan', 'Oh Yeon Ah']",Kwon Seok-Jang,Kwon Eum-Mi
16,"['6g', '23g', '18g', '9g']",tvN,9.17,PG-13,Twenty Again,"['Choi Ji Woo', 'Lee Sang Yoon', 'Kim Min Jae (1996)', 'Choi Won Young', 'Park Hyo Joo', 'Choi Yoon So', 'No Young Hak', 'Ha Seung Ri', 'Kim Hee Chan', 'Kang Tae Oh', 'Jung Soo Young', 'Ban Hyo Jung', 'Kim Kang Hyun', 'Jin Ki Joo', 'Im Ji Hyun', 'Son Naeun']",Kim Hyung Shik,So Hyun Kyung
12,"['26g', '7g', '9g', '23g']",JTBC ,9.58,PG-13,Solomon’s Perjury,"['Kim Hyun Soo', 'Jang Dong Yoon', 'Seo Ji Hoon', 'Seo Young Joo', 'Jo Jae Hyun', 'Baek Chul Min', 'Seo Shin Ae', 'Hak Jin', 'Ahn Nae Sang', 'Kim Yeo Jin', 'Kim So Hee']",Kang Il-Soo,"Miyuki Miyabe (novel), Kim Ho-Soo"
355,"['10g', '14g', '17g', '1044g']",Arirang TV,8.69,PG-13,After School Club,"['Park Ji Min', 'Han Hee Jun', 'Seungmin', 'Yook Sungjae', 'Yook Sungjae', 'Kim Dasom', 'Jackson', 'Jinyoung (B1A4)', 'Yook Sungjae', 'Kim Dasom', 'Jackson', 'Jinyoung (B1A4)', 'JB', 'Baro', 'Lee Minhyuk', 'Amber Liu']",[],[]
26,"['23g', '9g', '18g', '1041g']",SBS,8.75,PG-13,My Heart Twinkle Twinkle,"['Oh Chang Suk', 'Nam Bo Ra', 'Bae Soo Bin', 'Jang Shin Young', 'Lee Pil Mo', 'Ha Jae Sook', 'Son Eun Seo', 'Lee Deok Hwa', 'Jung Eun Woo', 'Yoon Da Hoon', 'Lee Tae Im']",Oh Se-Gang,Jo Jung-Sun
16,"['9g', '23g', '1041g']",KBS,8.79,PG-13,"I’m Sorry, I Love You","['So Ji Sub', 'Im Soo Jung', 'Jung Kyung Ho', 'Choi Yeo Jin', 'Lee Hye Young (1962)', 'Lee Young Ha']","Kim Jong-Sik, Lee Hyeong-Min",Lee Kyoung-Hee
30,"['17g', '23g', '9g', '18g', '1041g']",SBS,9.0,PG-13,Five Fingers,"['Joo Ji Hoon', 'Jin Se Yeon', 'Ji Chang Wook', 'Chae Si Ra', 'Kang Yi Suk', 'Jo Min Ki', 'Oh Dae Gyu', 'Jung Joon Ha', 'Jeon Gook Hwan', 'Jung Eun Woo', 'Jeon No Min', 'Lee Hae In', 'Na Moon Hee', 'Kang Chan Yang', 'Jeon Mi Sun', 'Cha Hwa Yun', 'Jang Hyun Sung']",Choi Hyeong-Hun,Kim Sun-Ok
12,"['23g', '26g', '7g']",tvN,9.4,PG-13,Liar Game,"['Jo Jae Yoon', 'Cha Soo Yun', 'Lee Sang Yoon', 'Kim So Eun', 'Shin Sung Rok', 'Jang Seung Jo', 'Lee El', 'Lee Chul Min', 'Kim Ik Tae', 'Kim Young Ae', 'Choi Yoon So', 'Uhm Hyo Sup', 'Choi Jin Ho']","Hiroaki Matsuyama, Ayako Oki, Yasushi Ueda","Shinobu Kaitani (manga), Osho Furuya"
20,"['23g', '18g', '9g']",SBS,9.13,PG-13,Second to Last Love,"['Ji Jin Hee', 'Kim Hee Ae', 'Kwak Si Yang', 'Kim Seul Gi', 'Stephanie Lee', 'Kim Kwon', 'Lee Soo Min']",Choi Hyeong-Hun,Choi Yoon-Jung
23,"['1040g', '23g', '9g']",MBC,8.67,PG-13,Golden Time,"['Lee Sun Gyun', 'Hwang Jung Eum', 'Lee Sung Min', 'Song Sun Mi', 'Hong Ji Min', 'Lee Ki Young', 'Kim Mi Kyung', 'Uhm Hyo Sup', 'Kim Sa Kwon', 'Kim Ki Bang', 'Sunwoo Yong Nyeo', 'Ji Il Joo', 'Jung Kyu Soo', 'Shin Dong Mi', 'Park Jung Min', 'Jung Suk Yong', 'Na Seung Ho', 'Jo Sang Ki', 'Park Young Ji']","Kwon Seok-Jang, Lee Yoon-Jung",Choi Hee-Ra
16,"['18g', '6g', '9g', '23g', '1041g']",MBC,9.06,PG-13,Which Star Are You From,"['Kim Rae Won', 'Jung Ryeo Won', 'Park Shi Hoo', 'Kang Jung Hwa', 'Kim Ha Kyoon', 'Im Ye Jin']",Pyo Min-Soo,Jung Yoo-Gyung
20,"['9g', '24g', '23g', '18g']",KBS,8.43,PG-13,Perfect Wife,"['Ko So Young', 'Yoon Sang Hyun', 'Jo Yeo Jeong', 'Sung Joon', 'Im Se Mi', 'N', 'Lee Young E', 'Nam Gi Ae', 'Jung Soo Young', 'In Gyo Jin', 'Kim Kyu Chul', 'Kim Jung Nan']",Hong Seok-Ku,Yoon Kyung-Ah
8,['1044g'],Mnet,9.72,PG-13,Wanna One Go: Zero Base,"['Kang Daniel', 'Ha Sung Woon', 'Bae Jin Young', 'Hwang Min Hyun', 'Yoon Ji Sung', 'Lai Kuan Lin', 'Park Woo Jin', 'Lee Dae Hui', 'Kim Jae Hwan', 'Ong Seong Woo', 'Park Ji Hoon']",[],[]
16,"['1038g', '9g', '7g', '1041g', '1048g']",JTBC,9.04,PG-13,Untouchable,"['Jin Goo', 'Jung Eun Ji', 'Kim Sung Kyun', 'Go Jun Hee', 'Kyung Soo Jin', 'Park Won Sang', 'Park Ji Hwan', 'Park Geun Hyung', 'Kim Ji Hoon (1979)', 'Ye Soo Jung', 'Choi Jong Won', 'Ji Yoon Ha', 'Im Hyun Sung', 'Son Jong Hak', 'Shin Jung Geun', 'Lee Jae Won', 'Park Jin Woo', 'Bae Yoo Ram', 'Cho Jae Ryong', 'Jin Kyung']",Jo Nam-Kook,Choi Jin-Won
2,"['9g', '10g']",SBS,8.23,PG-13,2018 SBS Drama Awards,"['Kam Woo Sung', 'Kim Sun Ah', 'Shin Hye Sun', 'Lee Jae Hoon', 'Jang Nara', 'Choi Jin Hyuk', 'Shin Sung Rok', 'Song Yoon Ah', 'Kim Jae Won', 'Nam Sang Mi', 'Uhm Ki Joon', 'Chae Soo Bin', 'Yang Se Jong', 'Seo Ji Hye', 'Yoon Shi Yoon', 'Kim So Yeon', 'Jung Woong In', 'Park Si Eun (2001)', 'Ye Ji Won', 'Im Won Hee', 'Yoon Jong Hoon', 'Park Ki Woong', 'Bong Tae Gyu', 'Lee Yoo Young', 'Jo Hyun Sik', 'Lee Do Hyun', 'Ahn Hyo Seop', 'Shin Dong Yup', 'Shin Hye Sun', 'Lee Je Hoon']",[],[]
10,"['1038g', '1045g', '23g', '19g']",,8.41,PG-13,Unexpected Heroes,"['Lee Minhyuk', 'Park Ha Na', 'Choi Jong Hun', 'Kim So Hye (I.O.I)']",[],[]
16,"['1g', '23g', '26g', '7g', '9g']",OCN,9.17,PG-13,My Beautiful Bride,"['Kim Moo Yeol', 'Lee Si Young', 'Go Sung Hee', 'Ryu Seung Soo', 'Park Hae Joon', 'Son Jong Hak', 'Lee Jae Yong', 'Lee Seung Yeon', 'Kim Bo Yun', 'Jo Han Chul', 'Lee El']",Kim Cheol-Kyu,Yoo Sung-Yeol
16,"['1038g', '18g', '23g', '9g']",tvN,8.67,PG-13,Drinking Solo,"['Ha Seok Jin', 'Park Ha Sun', 'Key', 'Gong Myung', 'Hwang Woo Seul Hye', 'Kim Won Hae', 'Lee Young E', 'Min Jin Woong', 'Jung Chae Yeon']",Choi Kyoo-Sik,Myung Soo-Hyun
16,"['9g', '18g', '23g']",MBC,9.04,PG-13,The Spring Day of My Life,"['Lee Joon Hyuk (1984)', 'Choi Sooyoung', 'Kam Woo Sung', 'Jang Shin Young']",Lee Jae-Dong,Park Ji-Sook
10,"['1041g', '9g', '23g', '24g', '18g', '1047g']",KBS,9.5,PG-13,2018 KBS Drama Special,"['Jun So Min', 'Park Sung Hoon', 'Kim Moo Yeol', 'Go Bo Gyeol', 'Park Kyu Young', 'Yoon Park', 'Choi Kang Hee', 'Go Joon', 'Kim Dasom', 'Kwon Hyuk Soo', 'Jang Hee Jin', 'Im Joo Hwan', 'Lee Hak Joo', 'Kim Sae Byuk', 'Lee Yul Eum', 'Lee Il Hwa', 'Shin Hyun Soo', 'Lee Da In', 'Kim Min Suk', 'Park Yoo Na']",[],[]
34,"['6g', '18g', '9g', '23g']",MBC,8.86,PG-13,I Really Really Like You,"['Lee Min Ki', 'Eugene', 'Ryu Jin', 'Ahn Hye Kyung', 'Jang Yong', 'Geum Bo Ra', 'Shin Min Hee', 'Choi Bool Am', 'Jung So Young']",Kim Jin-Man,Bae Yoo-Mi
40,"['9g', '23g', '7g', '1g']",SBS,8.88,PG-13,"Oh, the Mysterious","['Yoon Kyun Sang', 'Jung Hye Sung', 'Jeon No Min', 'Im Hyun Shik', 'Yoon Yoo Sun', 'Jeon Gook Hwan', 'Kim Young Pil', 'Do Ki Suk', 'Jang Hyun Sung', 'Kim Da Ye', 'Yoon Bok In', 'Kang Shin Hyo', 'Choi Dae Hoon', 'Yoon Na Moo', 'Oh Seung Hoon', 'Jeon Sung Woo', 'Park Sung Keun', 'Moon Woo Jin', 'Kim Dong Won', 'Kim Hee Won', 'Choi Won Young', 'Jeon Ik Ryeong']",Shin Kyung-Soo,Lee Hyun-Joo
17,"['6g', '9g', '18g', '23g', '1038g', '1041g']",KBS,8.72,PG-13,Prime Minister and I,"['Ryu Jin', 'Chae Jung An', 'Lee Beom Soo', 'Yoona', 'Yoon Shi Yoon', 'Lee Han Wi', 'Lee Young E', 'Jung Ae Yun']",Lee So-Yeon,"Kim Eun-Hee, Yoon Eun-Kyung"
20,"['9g', '23g', '18g']",MBC,9.35,PG-13,All About Eve,"['Jang Dong Gun', 'Chae Rim', 'Kim So Yeon']","Jin-seok Lee, Cheol-su Han","Ji-hyeon Park, Su-yeon Oh"
9,"['1045g', '23g', '1038g']",,8.91,PG-13,Rebel Detectives,"['Ahn Hyeong Seop', 'Kim Nam Joo (Apink)', 'Yoo Seon Ho', 'Lee Soo Min', 'Lee Soo Min']",[],[]
55,"['1041g', '18g', '23g', '9g']",MBC,8.31,PG-13,My Beloved Sister,"['Kang Kyung Joon', 'Song Yoon Ah', 'Kim Sung Soo', 'Heo Young Ran', 'Yoon Yoo Sun', 'Maeng Se Chang', 'Song Ok Sook', 'Park Geun Hyung', 'Jo Kyung Hwan', 'Kim Ja Ok']",Oh Kyung-Hoon,Kim Jung-Soo
16,"['18g', '23g', '9g', '1041g', '1053g']",MBC,8.34,PG-13,Delicious Proposal,"['Son Ye Jin', 'Jung Joon', 'So Yoo Jin', 'So Ji Sub', 'Kim Kyu Chul', 'Jung Won Joong']",Park Sung-Soo,Kim In-Young
56,"['9g', '23g']",SBS,8.92,PG-13,Bravo My Life,"['Yeon Jung Hoon', 'Do Ji Won', 'Hyun Woo', 'Jung Yu Mi (1984)', 'Park Sang Min', 'Hyun Jyu Ni', 'Ban Hyo Jung', 'Dok Go Young Jae', 'Kim Hye Sun', 'Kim Joon Hyun', 'Kim Ki Ri', 'Kang Ji Sub', 'Kwon Oh Joong', 'Jun Se Hyun', 'Ha Jae Sook', 'Park Sun Im', 'Jiyul', 'Kim Noo Ri', 'Park Hyun Sook', 'Jung Sung Hwan', 'Shin Joo Ah', 'Kang Sung Min']",Jung Hyo,Jung Ji-Woo
16,"['9g', '23g', '18g', '1041g']",KBS,8.96,PG-13,A Love to Kill,"['Rain', 'Shin Min Ah', 'Lee Ki Woo', 'Kim Sa Rang', 'Kim Young Jae']",Kim Kyu-Tae,Lee Kyoung-Hee
95,"['6g', '10g', '1042g', '1044g']",MBC,7.28,PG-13,Infinite Challenge,"['Haha', 'Park Myung Soo', 'Yang Se Hyung', 'Yoo Jae Suk', 'Jung Joon Ha', 'Jo Se Ho']",[],[]
24,"['23g', '9g', '1g', '25g', '7g', '1037g', '26g']",SBS,9.19,PG-13,Tree With Deep Roots,"['Han Suk Kyu', 'Shin Se Kyung', 'Song Joong Ki', 'Yoon Je Moon', 'Jang Hyuk', 'Park Hyuk Kwon', 'Kim Ki Bum', 'Lee Soo Hyuk', 'Baek Yoon Shik', 'Jo Jin Woong', 'Hyun Woo']","Jang Tae-Yoo, Shin Kyung-Soo","Lee Jung-Myung (novel), Kim Young-Hyun, Park Sang-Yeon"
239,"['10g', '17g', '1044g']",,8.43,G,Simply K-pop,"['Kevin (THE BOYZ)', 'Jacob (THE BOYZ)']",[],[]
10,"['9g', '23g', '1045g', '18g', '19g']",,7.66,PG-13,The Facetale: Cinderia,"['Shin Seok Chul', 'Kang So Yeon', 'Choi Tae Hwan', 'Lee Joo Yeon']",[],[]
4,"['1044g', '10g']",MBC,9.49,PG-13,It’s Dangerous Beyond The Blanke...,"['Lee Sang Woo', 'Park Jae Jung (1995)', 'Yong Junhyung', 'Kang Daniel', 'Xiumin']",[],[]
11,"['1044g', '6g', '1g', '1042g']",tvN,9.72,PG-13,Here Comes Trouble S4,"['Ahn Jae Hyun', 'Kyu Hyun', 'Song Mino', 'Eun Ji Won', 'Kang Ho Dong', 'Lee Soo Geun']",[],[]
20,"['1038g', '23g', '4g', '9g']",tvN,9.7,PG-13,Incomplete Life,"['Kang Ha Neul', 'Kang Sora', 'Oh Min Seok', 'Byun Yo Han', 'Lee Sung Min', 'Im Siwan', 'Jeon Suk Ho', 'Yoon Jong Hoon', 'Jang Hyuk Jin', 'Hwang Seok Jeong', 'Shin Jae Hoon', 'Jeon Suk Ho', 'Jeon Suk Ho']",Kim Won-Suk,"Yoon Tae-Ho (original comic), Jung Yoon-Jung"
16,"['9g', '23g', '18g', '6g']",SBS,8.73,PG-13,Oh! My Lady,"['Chae Rim', 'Choi Siwon', 'Park Han Byul', 'Lee Hyun Woo (1966)']",Park Young-Soo,Ku Sun-Kyung
30,"['18g', '23g', '9g']",SBS,9.01,PG-13,Heard It Through the Grapevine,"['Jang Hyun Sung', 'Yoo Ho Jung', 'Yoo Joon Sang', 'Go Ah Sung', 'Lee Joon', 'Seo Jeong Yeon', 'Kim Kwon', 'Jung Yoo Jin', 'Gong Seung Yeon']",An Pan-Seok,Jung Sung-Joo
4,"['20g', '1044g', '10g']",MBC,8.3,PG-13,2018 Idol Star Athletics Champio...,"['Jaehyun (of NCT 127)', 'Solbin', 'Ravi (of VIXX)', 'Dahyun', 'Yoojin (of CLC)', 'Seo Eun Kwang', 'Kwon Eun Bin (of CLC)', 'Kei (1995)', 'Minhyuk', 'Tzuyu', 'Jooheon', 'Cha Eun Woo', 'Kim Sejeong', 'Nayeon', 'Ken', 'Yook Sungjae', 'Chanyeol', 'Vernon', 'Jun Hyun Moo', 'Yoon Bomi', 'Leeteuk']",[],[]
17,"['18g', '23g', '9g']",MBC,8.15,PG-13,Fireworks,"['Yoon Sang Hyun', 'Park Eun Hye', 'Kang Ji Hwan', 'Han Chae Young', 'Lee Tae Ri']",Takeshi Kitano,Takeshi Kitano
8,"['1038g', '18g', '9g']",OnStyle,8.74,PG-13,Because It's The First Time,"['Choi Minho', 'Park So Dam', 'Kim Min Jae (1996)', 'Jung Yoo Jin', 'Lee Yi Kyung', 'Jo Hye Jung', 'An Woo Yeon']",Lee Jung-Hyo,Jung Hyun-Jung
20,"['9g', '23g', '1038g', '6g', '18g', '19g']",MBC,7.15,PG-13,Goong S,"['SE7EN', 'Huh Yi Jae', 'Song Yong Shik', 'Park Shin Hye', 'Oh Mi Hee', 'Lee Ki Young', 'Chun Ho Jin', 'Myung Se Bin', 'Yoon Ye Hee']","Hwang In-Roe, Su-yeong Kim","Lee Jae-Soon, Do Young-Myung, Park So-Hee (comic)"
37,"['9g', '18g', '23g', '1041g']",SBS,8.31,PG-13,Endless Love,"['Jung Kyung Ho', 'Hwang Jung Eum', 'Ryu Soo Young', 'Seo Hyo Rim', 'Cha In Pyo', 'Bae Min Hee', 'Shin Eun Jung', 'Lee Yong Yi', 'Jun So Min', 'Choi Sung Gook', 'Ham Eun Jung', 'Kim Min Kyo', 'Jung Woong In', 'Kim Joon', 'Jung Dong Hwan', 'Do Ki Suk', 'Shim Hye Jin', 'Im Joo Eun', 'Choi Ryung', 'Lee Seung Hyung', 'Lee Young E', 'Kim Min Young', 'Choi Ji Na', 'Yoon Sung Hyun', 'Lee Jung Sung', 'Lee Won Jae', 'Han Yeo Wool', 'Bae Min Soo', 'Lee Dong Shin', 'Lee Jae Hoon', 'Ji Joo Yun']",Lee Hyeon-Jik,Na Yeon-Sook
16,"['6g', '9g', '23g']",KBS,8.92,PG-13,Master of Study,"['Kim Soo Ro', 'Bae Doona', 'Lee Hyun Woo', 'Oh Yoon Ah', 'Yoo Seung Ho', 'Park Jiyeon', 'Go Ah Sung', 'Byun Hee Bong', 'Shim Hyung Tak']",Yoo Hyun-Ki,"Norifusa Mita (manga), Yoon Kyung-Ah"
16,"['18g', '23g', '6g', '9g']",MBC,9.15,PG-13,Couple Fantasy,"['Kim Kwang Gyu', 'Han Ye Seul', 'Oh Ji Ho', 'Park Han Byul', 'Kim Sung Min']",Kim Sang-Ho,"Hong Jung-Eun, Hong Mi-Ran"
16,"['23g', '1041g', '18g', '9g']",MBC,9.22,PG-13,Star In My Heart,"['Choi Jin Shil', 'Cha In Pyo', 'Jeon Do Yeon', 'Ahn Jae Wook']","Jin-sik Lee, Chang-han Lee","Ki-ho Kim, Lee Sun-Mi"
24,"['23g', '24g', '9g']",MBC,9.53,PG-13,Mama,"['Hong Jong Hyun', 'Moon Jung Hee', 'Jung Joon Ho', 'Song Yoon Ah', 'Jo Duk Hyun', 'Son Sung Yoon', 'Kim Hyun Kyoon', 'Park Ah In', 'Park Ha Young', 'Jun Soo Kyung', 'Choi Song Hyun', 'Jang Seo Won', 'Choi Jong Hwan', 'Kim Hyung Bum', 'Park Jung Soo', 'Jung Soo Young', 'Lee Hee Do', 'Jung Jae Soon', 'Jo Min Ah', 'Kim Jung Wook', 'Jun Jin Seo']",Kim Sang-Hyub,Yoo Yoon-Kyung
16,"['6g', '18g', '23g', '9g', '1038g']",JTBC ,9.2,PG-13,Ms. Temper & Nam Jung Gi,"['Yoon Sang Hyun', 'Lee Yo Won', 'Chansung', 'Song Jae Hee', 'Kwon Hyun Sang', 'Hwang Bo Ra', 'Yoo Jae Myung', 'Kim Sun Young (1976)', 'Im Ha Ryong', 'Yeon Jung Hoon', 'Son Jong Hak']",Lee Hyeong-Min,Joo Hyun
16,"['1038g', '1g', '23g', '6g', '7g', '9g']",OCN,8.54,PG-13,Neighborhood Hero,"['Park Shi Hoo', 'Lee Soo Hyuk', 'Jo Sung Ha', 'Kwon Yuri', 'Yoon Tae Young', 'Jung Man Sik', 'Choi Yoon So', 'Ji Il Joo', 'Song Jae Ho', 'Kang Kyung Hun', 'Jin Kyung', 'Kim Bo Mi', 'Lee Chul Min', 'Ahn Suk Hwan']",Kwak Jung-Hwan,Jang Min-Suk
18,"['18g', '9g', '23g']",MBC,8.14,PG-13,First Love of a Royal Prince,"['Kim Nam Jin', 'Sung Yuri', 'Cha Tae Hyun', 'Jin Jae Young', 'Jennifer Lee', 'Lee Deok Hwa']",Lee Gwan-Hee, Network: MBC
21,"['23g', '18g', '9g', '1041g']",SBS,8.92,PG-13,Midas,"['Jang Hyuk', 'Kim Hee Ae', 'No Min Woo', 'Lee Min Jung', 'Choi Jung Woo', 'Jung Suk Won', 'Yeo Ho Min', 'Kang Kyung Hun', 'Han Yoo Yi', 'Lee Hae Young', 'Kim Sung Kyum', 'Ricky Kim', 'Yoon Je Moon', 'Kim Byung Gi', 'Kim Sung Oh', 'Park Hyuk Kwon', 'Jang Won Young', 'Baek Seung Hyun', 'Kim Kyu Jin', 'Lee Sang Yeob', 'Lee Sun Ho', 'Yang Jin Woo', 'Chun Ho Jin', 'Shin Seung Hwan', 'Lee Deok Hwa']","Kang Shin-Hyo, Lee Chang-Min",Choi Wan-Kyu
16,"['19g', '6g', '18g', '1g', '23g']",KBS,8.65,PG-13,Manhole,"['Kim Jaejoong', 'Uee', 'Baro', 'Jung Hye Sung']",Shin Jae-Young,Shin Jae-Young
33,"['1042g', '1044g', '10g']",KBS,9.46,PG-13,Sister's Slam Dunk,"['Min Hyo Rin', 'Jessi', 'Ra Mi Ran', 'Kim Sook', 'Hong Jin Kyung']",[],[]
3,"['17g', '1032g', '10g']",KBS,9.43,PG-13,2018 KBS Song Festival,"['BTS', 'The Boyz', 'WJSN', 'Kim Yeon Ja', 'Celeb Five', 'Norazo', 'NUEST W', 'Lovelyz', 'Red Velvet', 'Roy Kim', 'MOMOLAND', 'VIXX', 'Sunmi', 'Apink', '(G)I-DLE', 'GFRIEND', 'Oh My Girl', 'Yong Junhyung', 'Chungha', 'Hwang Chi Yeol', '10cm', 'AOA', 'BTOB', 'EXO', 'GOT7', 'MONSTA X', 'NCT 127', 'SEVENTEEN', 'TWICE', 'Wanna One', 'Jin', 'Dahyun', 'Chanyeol']",[],[]
6,"['6g', '23g', '18g', '1045g', '1038g', '9g']",KBS,8.77,PG-13,Choco Bank,"['Kai', 'Park Eun Bin', 'Yeon Jun Suk']",Jung Jung Hwa,Woo Soo Jin
16,"['1g', '7g', '9g', '23g']",MBC,9.56,PG-13,Two Weeks,"['Lee Joon Gi', 'Park Ha Sun', 'Ryu Soo Young', 'Kim So Yeon', 'Chun Ho Jin', 'Ahn Se Ha', 'Im Se Mi', 'Uhm Hyo Sup', 'Ahn Yong Joon', 'Jo Min Ki', 'Kim Hye Ok', 'Kim Jae Man', 'Yoon Hee Suk', 'Park Ha Na', 'Jung In Ki', 'Kang Ha Neul', 'Song Jae Rim', 'Kim Young Choon', 'Park Joo Hyung', 'Jo Jung Eun', 'Lee Chae Mi']","Son Hyeong-Seok, Choi Jung-Kyu",So Hyeon-Kyeong
20,"['6g', '23g', '9g', '18g']",SBS,9.44,PG-13,City Hall,"['Cha Seung Won', 'Choo Sang Mi', 'Lee Hyung Chul', 'Kim Sun Ah', 'Shin Jung Geun', 'Yang Jae Sung', 'Park Joo Ah', 'Yoon Se Ah', 'Choi Sang Hoon', 'Kim Jin Seong', 'Kim Dong Gyoon', 'Kim Sung Oh', 'Yum Dong Hun', 'Min Joon Hyun', 'Nam Hyun Joo', 'Cha Hwa Yun', 'Jung Soo Young', 'Lee Joon Hyuk (1984)', 'Choi Il Hwa']",Shin Woo-Cheol,Kim Eun-Sook
24,"['10g', '1044g', '17g']",SBS,8.71,PG-13,Fantastic Duo 2,['Jun Hyun Moo'],[],[]
12,"['9g', '24g', '23g', '1046g', '1038g', '6g', '1041g', '18g']",KBS,8.81,PG-13,The Virtual Bride,"['Kim Dasom', 'Ryu Soo Young', 'Go Doo Shim', 'Ki Tae Young', 'Son Eun Seo']","Lee Deok-Gun, Park Man-Young",Moon Sun-Hee
4,"['9g', '23g', '18g', '6g']",MBC,9.04,PG-13,You Drive Me Crazy,"['Lee Yoo Young', 'Kim Seon Ho', 'Sung Joo']",Hyun Sol-Ip,Park Mi-Ryeong
8,"['1038g', '1045g', '20g', '23g']",,9.02,PG-13,Matching! Boys Archery,"['Seo Ji Hoon', 'Kei (1995)', 'Baek Chul Min', 'Kim Chang Hwan', 'Jo Jae Yoon']",[],[]
17,"['6g', '18g', '9g', '23g']",MBC,8.3,PG-13,Country Princess,"['Shin Sung Woo', 'Bae Doona', 'Kang Dong Won', 'Kim Yoo Mi', 'Kim Hae Sook', 'Kim Sung Kyum']",Kim Jin-Man,Bae Yoo-Mi
20,"['6g', '9g', '18g', '23g']",MBC,8.65,PG-13,Miss Korea,"['Lee Sung Min', 'Go Sung Hee', 'Lee Sun Gyun', 'Lee Yeon Hee', 'Lee Ki Woo', 'Moon Ji In', 'Jang Won Young', 'Lee Mi Sook', 'Oh Jung Se', 'Kang Tae Oh', 'Heo Tae Hee', 'Kim Ye Won', 'Ha Yun Joo', 'Go In Bum', 'Jang Yong', 'Park Ha Na', 'Hong Ji Min', 'Choi Jae Hwan', 'Im Ye Jin', 'Song Sun Mi', 'Jung Kyu Soo', 'Jung Suk Yong', 'Jo Sang Ki', 'Baek Bong Ki']",Kwon Seok-Jang,Seo Sook-Hyang
27,"['1044g', '17g', '1032g', '10g']",KBS,9.42,PG-13,Yu Huiyeol’s Sketchbook,['Yu Hui Yeol'],[],[]
20,"['23g', '9g', '1041g']",SBS,8.09,PG-13,Temptation,"['Kwon Sang Woo', 'Park Ha Sun', 'Lee Jung Jin', 'Choi Ji Woo', 'Lee Jung Shin', 'Jo Hwi Joon', 'Kim Hyung Bum', 'Kim So Young', 'Hong Yeo Jin', 'Choi Il Hwa', 'Jo Mi Ryung', 'Jung Hye Sun', 'Kim Sung Kyum', 'Ahn Se Ha', 'Yoon Ah Jung', 'Choi Hyun', 'Joo Jin Mo (1958)']",Park Young-Soo,Han Ji-Hoon
74,"['10g', '17g', '1044g']",SBS,8.89,PG-13,SBS Inkigayo,"['Mingyu', 'Jung Chae Yeon', 'Song Kang']",[],[]
16,"['1g', '7g', '23g', '9g']",tvN,9.45,PG-13,Pied Piper,"['Shin Ha Kyun', 'Jo Yoon Hee', 'Yoo Joon Sang', 'Jeon Gook Hwan', 'Choi Won Hong', 'Jo Jae Yoon', 'Lee Jung Eun', 'Kwak Dong Yeon']",Kim Hong-Sun,Ryoo Yong-Jae
149,"['1041g', '18g', '23g', '9g']",MBC,8.28,PG-13,Pink Lipstick,"['Park Kwang Hyun', 'Park Eun Hye', 'Lee Joo Hyun', 'Seo Yoo Jung', 'Moon Ji Yoon']",Choi Chang-Wook,Seo Hyun-Joo
16,"['23g', '9g', '18g', '6g']",KBS,8.31,PG-13,AD Genius Lee TaeBaek,"['Jo Hyun Jae', 'Park Ha Sun', 'Jin Goo', 'Han Chae Young', 'Han Sun Hwa', 'Jang Yong', 'Jung Young Sook', 'Lee Dae Ro', 'Choi Jung Woo', 'Shim Hyung Tak', 'Wang Suk Hyun', 'Lee Dae Yeon', 'Hong Ji Min', 'Lee Jung Gil', 'Bang Eun Hee', 'Shin Seung Hwan', 'Lee Hae Young', 'Yoo In Young', 'Kang Sung Jin', 'Ah Young', 'Go Chang Suk', 'Kwak Hee Sung']","Park Ki-Ho, Lee So-Yeon",Sul Joon-Suk
